id,comentario,clasificacion_ISO_25010,banco
4549,"No puedo instalar la última versión en mi celular, es un Huawei P8lite, no me muestra ningún mensaje de error simplemente se se cierra al intentar abrir, y no indica ningún mensaje de alerta.",not_applicable,BN
4550,Actualice la aplicacion y ahora no puedo ingresar porque desde que abro la app no puedo ingresar mis datos para acceder a mi cuenta...esta congelada porque no deja acceder a nada...arreglen esta situacion porque no puedo hacer ningun movimiento y es realmente molesto.,not_applicable,BN
4551,"Me pide mi clave dinámica de token Digital, la pongo y nunca me carga, se vuelve al inicio de la app... No puedo ver mi saldo, movimientos y mas... Pésimo.... Ademas me quiero comunicar por sus canales de atención y ninguno funciona.",authenticity,BN
4552,"no funciona el app cada vez que intento abrir la aplicación... abre y se cierra sola, no puedo ingresar absolutamente nada..... por favor arreglen eso... necesito ver mis saldos.",not_applicable,BN
4553,"Muy pésima aplicación Es un dolor de cabeza inves de mejorar esta peor por qué no tratan de imitar al menos al banco BBVA que aplicación es mucho mejor que hay, llevo años con esta aplicación del banco de la nación y es peor, habré si lo mejoran no deja ingresar se corta se Cierra, ya basta agan de una aplicación bien.",not_applicable,BN
4554,"LA APP no funciona la mayor parte del tiempo, no hay forma de consultar mis saldos, porque vía telefónica se cuelga la llamada. Un desastre, si no fuera porque el estado me pide tener una cuenta aquí, ni se me ocurría abrirla",not_applicable,BN
4555,"Esta App es pésima, cuento con clave SMS pero a veces funciona y a veces no cuando hago pagos o transferencias, no abre, dice tienes 3 intentos errados, deben mejorar este servicio",authenticity,BN
4556,"Banco de la Nación, tu actualización es una desgracia, no se pueden hacer transferencias, pagos de luz y telefonía. Justo en este momento que los ciudadanos necesitamos poder hacer uso de estos mecanismos para no salir de casa. Espero que mejoren su Apk",not_applicable,BN
4557,"La mas pesima aplicación, hacer como 20 intentos para entrar y luego no me permite hacer transferencias o pagos, totalmente Inutillll!!!!! SON UNOS INCOMPETENTES PARA HACER TAN MALA APP, QUE EN VARIOS AÑOS NO PUEDEN CORREGIR....",not_applicable,BN
4558,"Totalmente pésimo, todo el tiempo no está disponible, no funciona el toquen, y para variar ahora último hace 1 semana me hicieron un depósito en efectivo desde un agente, a la fecha no ha llegado a mi cuenta. Qué estafa!!!",integrity,BN
4559,"Es una pésima app, me hizo actualizar y ya no puedo ingresar, sale un anuncio donde dice q la app no puede ejecutarse en un emulador.",not_applicable,BN
4560,"Me deja ingresar una vez, luego ya no funciona más, pensé que era tema del teléfono pero el problema persiste, puede qué sea el sistema operativo, es harmony os o quizá sea el Android. Tengo un Huawei p smart 2019",not_applicable,BN
4561,"Ya voy casi un mes tratando de hacer una transferencia y sale error, ya actualizaton su aplicativo y no funciona hasta el día de hoy, siquiera comuniquen por sus páginas oficiales que la app está inservible.",not_applicable,BN
4562,"Qué pasa señores, no puedo entrar a la aplicación, ""en estos momentos no hemos podido procesar la operación"", eso nomás arroja cada vez que quiero usar el aplicativo; qué quieren, que vaya al banco? Se supone que tienen que dar las facilidades del caso para que no nos expongamos yendo al banco, pésimo servicio, arreglen ¡¡¡Por favor!!! Esta falla. Nosotros usamos el aplicativo porque necesitamos realizar nuestros pagos y transferencias.",not_applicable,BN
4563,"La aplicación no es mala, de hecho es atractiva a la vista. El problema es el banco. Nunca se puede transferir, constantemente no hay sistema y lo mismo ocurre en la plataforma web. Es un desastre. Esto demuestra que lo privado siempre superará a lo publico.",not_applicable,BN
4564,"Horrible la verdad, he hecho 3 giros de las cuales quienes lo tenían que cobrar jamás lo cobraron y eso que pasó 1 semana de ello yo no sé porque tanto lío y problema, y cuando quiero hacer transferencia peor dice ""lo sentimos hágalo más tarde"" y la gente de sus cajas peor aún me mandaron al desvío al final el monto jamás salió del banco, y peor aún cuando intento pagar agua y luz online sale el mismo dichoso aviso jaja para que diablos existe esta aplicación? Para que saque Token y todo eso?",integrity,BN
4565,Al parecer la app solo es útil para visualizar tu saldo. Deben quitar ese estigma de incompetencia que caracteriza a las entidades del Estado. Deben estar a la vanguardia como lo hacen las empresas privadas. Un ejemplo es implementar el token digital y estar dando mejoras continuas a los errores que puedan surgir en la app.,not_applicable,BN
4566,"Un dolor de cabeza es el tratar de usar esta App, no carga y después de tantos intentos dice: ocurrió un problema en el sistema. Ojalá puedan mejorar esta App y así cumpla su objetivo.",not_applicable,BN
4567,La última actualización donde solicita correo electrónico al colocarlo automáticamente se sale de la aplicación. He intentando reiteradas veces y se me sigue cerrando la aplicación.,not_applicable,BN
4568,"Todo el tiempo está cargando, se demora demasiado en responder, es horrible. ¿Cómo es posible que, siendo una aplicación de un banco del estado, sea una tortura usarla? Actualicen su sistema, que sea más rápida.",not_applicable,BN
4569,"Si le pudiera dar 0 estrellas le daria, pésima aplicación y peso sistema de gestión de la app, por ser un banco nacional deberia su sistema mejorarlo, antes era mejor SMS que era más útil y práctico ahora que lo an quitado su aplicación no se su fuerte",not_applicable,BN
4570,La peor aplicación pésima nunca está disponible siempre sale en estos momentos estamos presentando inconvenientes intenta más tarde. Sumamente mala aplicación no le daría ni una estrella solo para poder compartir mi opinión le di una pero no merece ni una estrella,not_applicable,BN
4571,"Pésima actualización, que se supone que hagamos sin el bendito token NADA! Ahora con más razón todavía deberían repartirlos por montones, pero siempre que voy me dicen que está agotado! por dios creen un token digital o consigan tokens, siempre debo ir al banco y se supone que este es un servicio que evita eso",not_applicable,BN
4572,"No puedo entrar con mi clavé de internet,, me vota y me sale en este momento no pudimos procesar la operación me vota altoque creo q se a actualizado y está horrible.. El primer día que la descargue active y todo normal funciono solo an pasado 3 días y salió q se actualizo.. y ahora no te permite hacer nada.",authenticity,BN
4573,"No sirve, nisiquiera me deja abrir la aplicación. Seguí las recomendaciones de eliminar cache, desinstalar y volver a descargar pero no funciona de ninguna manera. Me sale que la app tiene un error.",not_applicable,BN
4574,Solo sirve para ver saldo. Inservible para transferencias sean inmedias o diferidos. El tokdn físico era una pesadilla pero el digital absolutamente inútil. Solo queda ir a Ventanilla. El. Colmo en estás épocas.,not_applicable,BN
4575,"La peor app , no deja hacer transferencias ...no se desde cuando ya estan ""en mantenimiento"" y no deja hacer movimientos. Frustra demasiado esta aplicacion en cada intento",not_applicable,BN
4576,"La peor experiencia con una app, no carga, se bloquea y lastimosamente uno debe regresar al banco para nuevamente desbloquear la clave dinámica. Si pudiera ponerle 0 estrellas lo haría",authenticity,BN
4577,"No se puede escribir en ninguno de los cuadros que sale en la aplicacion, no se puede poner numero de tarjeta ni el dni. Pesimo servicio, aparte que el *551# ya no funciona en bitel, peor en eata aplicacion, areglen esto 😠😠😠",not_applicable,BN
4578,"Mentira. No puedo hacer nada con la app, saque duplicado de mi tarjeta y no puedo hacer ningun movimiento exigen que me acerque al banco y no atienden porque hay demadiada gente haciendo trámites y uno no alcanza y con esto de la pandemia es mas riesgoso y uno llama a los teléfonos y nunca te atienden.",not_applicable,BN
4579,Es muy mala ya que lo instale y ahora me sale que ingrese más de 3 veces mi clave incorrecta cuando no es así. Y además semanal me pide que actualice. Noce porque o aque se debe que me sale así que ingrese mi clave incorrecta cualquier cosa solo responsabilizó al banco de la nación. Además sale que en estos momentos noce puede ingresar intente más tarde. Ya lo desinstale porque me da mucha y lo dudaba también antes de instalar pero cm me decían que es mejor instale asta hoy,authenticity,BN
4580,"Aplicación malísima, todas las veces que intentado entrar no se puede procesar la información, no la recomiendo uno pierde el tiempo intentando usar esta aplicación defectuosa.",not_applicable,BN
4581,"Que esta pasando con app anterior tenia buen funcionamiento ya tengo 3 días con problemas lo elimine ,volví instalar tengo como mensaje ""La aplicación no puede ejecutar en modo depuración """,not_applicable,BN
4582,"Por favor denle la importancia a esta aplicación, traten de actualizarla, la mayoria esta teniendo problemas, tomen en cuenta las quejas, tengo el mismo problema y no se puede realizar ninguna operación.",not_applicable,BN
4583,"La aplicación instala pero no se puede abrir.. Dice q existe un error en la app, pide actualización, pero no hay la opción de actualizar",not_applicable,BN
4584,Por favor ya actualicen esa bendita aplicación que no deja ver nada de tus movimientos.. también tengo BBVA y jamas a pasado eso de la congelación de la aplicación...por el trabajo que te obligan a sacar de este banco pésimo servicio 😡 pónganse las pilas caramba,not_applicable,BN
4585,"Banco incompetente, nadie me puede yapear hace 1 semana, pero para hacer sus retiros de regularización son buenos, es el único banco que toma tu dinero, lo retiene, te descuenta y 48 horas te devuelve, vaya fiasco de banco.",integrity,BN
4586,"¡Qué servicio de calidad oe! Será porque es del estado, es una reverenda basura. Hace más de una semana no quiere abrir y me dice que intente más tarde. Y eso que recién me obligaron a actualizar.",not_applicable,BN
4587,Quienes s encargado de avisar al responsable de la aplicación que su app no funciona .. ni siquiera no funciona bien .. simplemente no funciona se cierra automáticamente apenas ingresando . Gracias,not_applicable,BN
4588,Desde ayer me sale usted hizo 3 errores de ingreso de su clave y no entiendo el porqué pero no no es la primera vez que sale hace un tiempo salió lo mismo y duro como un semana deben solucionarlo a la brevedad,authenticity,BN
4589,Es pésimo no funciona las 24 horas del día y te pone un tope mínimo en el día y otras veces no te dejan ver tu estado cuanto te queda y no te permite transferir a otra cuenta,not_applicable,BN
4590,"Horrible. La mayoría de veces que quiero ver mis movimientos no sé puede, la aplicación es súper lenta y casi siempre no abre.",not_applicable,BN
4591,"La app se congelo no puedo hacer ninguna operación, no puedo ver mi saldo, no puedo hacer ninguna transferencia, por favor solucionar el problema ya tengo como un mes con app congelada",not_applicable,BN
4592,"Por favor, tras la actualizacion aparece un mensaje que este aplicativo NO SE PUEDE EJECUTAR EN UN EMULADOR, la cual se esta ejecutando en un celular con android 8, corrijan este error",not_applicable,BN
4593,"Se congela la pantalla con la nueva actualización. Para que actualizar cada rato, lo ponen más inestable la aplicación. Sarta de inútiles.",not_applicable,BN
4594,"Todo lo que tenga que ver con BCN es una reverenda porquería, el app siempre falla, se demora la vida y la tarjeta siempre pero siempre no pasa en cualquier POS, deben de dar una mejor experiencia al usuario. Ni una estrella merecen!.",not_applicable,BN
4595,"Al momento de abrir la aplicación, de un momento a otro desaparece, de la pantalla. Es una mala experiencia que pase como usuaria. Pésimo la verdad.",not_applicable,BN
4596,"No me deja ingresar. Pide actualizar datos, ingresas el código y la app se reinicia. Sigue el problema y no hay solución hasta el momento",authenticity,BN
4597,Es increíble que no puedas dar soporte a la aplicación que no te permite ingresar o a cada rato disque se actualiza. Un desastre un verdadero asco.,not_applicable,BN
4598,"No permite ingresar, continuamente en espera. Le falta agilidad. Creen una nueva App más moderna y que ayude. Más de 3 meses sin poder ingresar a la App BNP, ayudennos .",not_applicable,BN
4599,"Siendo el. banco del. país deberían al menos de saber hacer una aplicación... pésima aplicación siempre. mi clave es errada, la generó una y otra vez y sigue errada pasan 2 días y se arregla... desastre total.",authenticity,BN
4600,"Mala app, mayormente cuando quiero ingresar me sale algún error o sino me figura que ya ingrese mi contraseña varias veces y no puedo ingresar a mi cuenta hasta el dia siguiente. Pésima app.",authenticity,BN
4601,"Pésimo servicio. Me figura el teclado congelado, no permitiéndome ingresar, por ende no puedo realizar ningún transferencia. Por favor, una pronta solución.",not_applicable,BN
4602,Durante 4 días seguida a partir de la 9 pm la app no pude ingresar y la línea telefónica de reclamos y. Blokeos de tarjetas están que se duermen por en más de 20 min. Nadie me atendió a mi llamada.,not_applicable,BN
4603,"Solo sirve para ver estados de cuenta. Si se desea hacer transferencias o otros movimientos, es inservible, solo te quitará tiempo (tramitar un toquen, colocar todos los datos que pide el aplicativo, para que luego indicar que no está disponible). Es como toda herramienta que brinda el sector público.",not_applicable,BN
4604,"Solo funciona bien por un tiempo, y luego parece que no tuviera Internet. Ahora ya no puedo entrar a la app. De porntp6ha no puedo hacer transferencia, lo actualicé y aun así sigue sin funcionar. Que triste",not_applicable,BN
4605,"Muy mala, ya de por sí el sistema del banco es un problema y con ésta app no es la diferencia, no te puedes confiar, muchas veces sale mejor ingresar a la página web que esperar a que la app quiera funcionar correctamente",not_applicable,BN
4606,"Mal la aplicación, siempre sale el mensaje de no podemos atenderle, uno confía en la aplicación xq tiene urgencias, y no funciona, deben arreglar en una nueva actualización, muy mala la aplicación en esta versión",not_applicable,BN
4607,"Presenta muchas fallas en la nueva actualización, no me permite escribir para poder ingresar, por favor solucionen rápido esos problemas que nos afectan a muchos",not_applicable,BN
4608,"Es una porqueria esta aplicación ni te deja depositar temprano o en la madrugada, te sale en este momento no podemos atenderlo que porqueria es oye señores del app mejores su huevada, que nosostros tenemos que trabajar con el dinero que esta en el banco ctmr",not_applicable,BN
4609,Una completa desgracia como es posible que no corrijan sus errores de la aplicación todo el tiempo sale que que no se puede procesar la operación.,not_applicable,BN
4610,Que pasó en ves de mejorar esta peor. Lo desinstalé y volví a descargar sigue en lo mismo. Mejoren esto hoy mismo porque somos muchas personas que no queremos exponernos. Y peor ahora que el banco de mi zona ya no entiende esta cerrado hasta cuando será...,not_applicable,BN
4611,"Que porquería de aplicación!! quieren disminuir la carga en los bancos pero está aplicación no ayuda, todo el tiempo se cuelga, el sistema, se cae, realmente la peor aplicación que existe",not_applicable,BN
4612,"La calificación bien merecida, pues a la hora que ingresé me sale que ya he hecho las 3 veces de forma errónea mi clave, cuándo ni he ingresado. En otra oportunidad te pide actualizar tus datos.",authenticity,BN
4613,"App inestable, el teclado de contraseña no sale cuando ya tengo la tarjeta guardada y le doy click al campo de contraseña. tengo que volver al campo de la tarjeta después de la contraseña para que salga. no tienen un equipo de QA?",not_applicable,BN
4614,"Por favor si pueden hacer que el token digital se pueda optener desde el celular, sin tener que ir a una agencia ya que se corre el riezgo de contagiarse. Los demás bancos ya lo vienen realizando, así evitan largas colas en el banco",not_applicable,BN
4615,"Estoy varios días que no puedo entrar a la app me sale el mensaje "" la aplicación NO puede ejecutarse en modo de depuración "" que puedo hacer? Paso esto desde la última actualización que hice.",not_applicable,BN
4616,"Pésima se cuelga a cada momento y no permite ingresar, cuando llamas solo te dicen que la página tiene problemas y que espere, llegue a esperar 3 días para realizar una operación",not_applicable,BN
4617,"Desde casi un mes que la app se queda como estática y no abre el teclado para escribir los números, no funciona.",not_applicable,BN
4618,"Desde el jueves de la semana pasada intento ingresar a la aplicación, de abre pero inmediatamente se cierra. Porfavor su pronta solución. Gracias.",not_applicable,BN
4619,"Es una porquería, aparte que se han dedicado a robar dinero de la gente, ahora no se puede entrar fácilmente a la app para ver los movimientos. Banco de la NACIÓN! Nación de delincuentes será.",integrity,BN
4620,Llevo una semana con el error de que a la hora de intentar ingresar a app no lo hace y se sale automáticamente. Solucionen este problema por favor.,not_applicable,BN
4621,"Hay que realizar un breve trámite en cualquier agencia del Banco, para eliminar el token y poder ingresar a la app. El token ya no sirve.",not_applicable,BN
4622,"Una porquería de Aplicación, cada vez que necesito entrar sale un mensaje diciendo que en estos momentos no pueden atender mi solicitud. Si no la van a optimizar, mejor denle de baja.",not_applicable,BN
4623,Esta aplicación muy ambigua no proporciona información completa y sofisticada todo es muy arcaico para el estado no se modernizan y ya estámos en tiempos donde todo está al alcance de todos y con la seguridad que se debe pero bn nada que se modernizan,not_applicable,BN
4624,La aplicación no funciona en mí dispositivo desde la última actualización y la verdad perjudica mucho ya deberían de solucionarlo ya está así como dos semanas y más asi,not_applicable,BN
4625,"No puedo ingresar a mi banca móvil no me carga la app, los primeros días exelente pero ahora me parece muy deficiente. Espero solucionen pronto sres del Banco de la nación.",not_applicable,BN
4626,"En varias ocasiones no me deja ingresar con el comunicado de error o que supuestamente me equivoqué 3 veces en poner la contraseña, cuando no es así",authenticity,BN
4627,"No puedo ingresar a la aplicación desde que se actualizó, además la atención de la app es solo hasta las 7 de allí se vuelve a colgar, aprendan a gestionar bien sus apps",not_applicable,BN
4628,"Muy mala app, no es como la de los demás que se puede pagar hasta últimas horas, además para pagos te pide el nombre del titular y yo que trabajo para el estado no me permite comprar con mi nombre.",not_applicable,BN
4629,Hace 1 mes q no logro ingresar por el aplicativo no se q pasa se queda paralizado y me sale q lo intente más tarde. Cuando darán solución..,not_applicable,BN
4630,"Está pésima la app. Ya no se puede ingresar, sale un mensaje diciendo ""En estos momentos no emos podido procesar su operación...""",not_applicable,BN
4631,"Es la peor App de banco, siempre sale ""No hemos podido procesar la información"" inténtelo más tarde. Nunca solucionan ese problema.",not_applicable,BN
4632,"Ya me inscribí, trato de ingresar y me sale error, está muy mala la App. No se puede ingresar, por favor arreglen ese problema.",not_applicable,BN
4633,"Que esta pasando con la App, hace 2 días se actualizó y ahora no se puede poner ni la clave, la interfaz parece una foto que no te deja hacer nada",not_applicable,BN
4634,"Estaba funcionando bien y ya no se puede ingresar, pésima la aplicación, tantos comentarios de quejas y no hacen nada. Una decepción.",not_applicable,BN
4635,"No funciona cuando se necesita, tampoco tienen un plan de contingencia para rehabilitarlo, si se cae por horas o días solo queda esperar con resignación porque la velocidad de atención de sus otros canales es igual de pésimo y lento.",not_applicable,BN
4636,Toda una porquería llevo toda una semana ingresar por mi aplicativo a revisar mis cuentas y me sale q ya hice 3 intentos errados y no se como ni cuando si no puedo ingresar desd hace días Q mal sus del BANCO DE LA NACION PESIMO SERVICIO PESIMA APLICACION,authenticity,BN
4637,La app no funciona bien demora mucho y aparte cuando ingresas dice que no puede atender la solucitud . sale error y asii pesimo la app del banco de la nacion,authenticity,BN
4638,"Antes de la actualización era buena la app, ahora no lo puedo abrir desde que lo actualize, me dice que no se puede abrir la aplicación en modo de depuración, hay alguna manera de arreglarlo???",not_applicable,BN
4639,"Cambie de equipe y no puedo realizar alguna transacción, en el banco me dicen q si estoy afiliada a clave digital, pero igual no puedo hacer nada, no sirve, devuelvan el *551#, era mejor.",not_applicable,BN
4640,"Una aplicación muy básica, con muchas falencias, como la conección y las trasferencias ínter bancarias y lo peor que ponen números para comunicarse y para ocupado, una pésima atención. De quinta",not_applicable,BN
4641,"Acabo de actualizar la app y ahora no puedo ingresar para realizar operaciones bancarias. Mal, muy mal, antes funcionaba de lo mejor. Arreglen está última actualización.",not_applicable,BN
4642,acabo de instalar y no se puede ingresar quiere obtener permiso para todo contactos ubicación teléfono almacenamiento puede ser pero otros permisos no se le puede otorgar tiene un horroroso sistema operativo no está bien diseñado bo es funcional no te permite accesos a funciones básicas y encima cobra comisiones x acciones que no debería podría seguir pero mejor lo desinstalo,confidentiality,BN
4643,Aveces funciona y aveces no. Además no se puede hacer todos los pagos como por ejemplo a las universidades. Espero que más adelante aummenten esta opción.,not_applicable,BN
4644,"Esta App es un fastidio, te manda a actualizar a cada rato, aparte no está disponible la red, es estresante... Deberían ver la forma como hacer mas accesible",not_applicable,BN
4645,"Podrían corregir la app cada ves que ingreso falla el táctil encambio con las otras aplicaciones que tengo normal funcionan, lo desinstale y lo volví a instalar pensando pero aún así no funciona",not_applicable,BN
4646,"Hace mas de 15 dias que no solucionan que vienen fallando con el aplicativo yape, ya que sale error de tu banco uno se contacta con un agente del BN y solo te dice tenemos problemas pero nunca te da una solución ....que pésimo.",not_applicable,BN
4647,Cada dia va de peor en peor no se pude hacer nada en esta app...y por si fuera poco a cada dia hay q actualizar por q si no lo haces no entra que tonteria de app...se les exhorta a solucionar esos problemas,not_applicable,BN
4648,"Desde la última actualización lo malograron todo , no me deja poner mis datos , arreglen de una vez este rollo llevo meses de esta forma . Si no solucionan este problema tendré que migrar a otro banco .",not_applicable,BN
4649,"Quiero saber la razón del por qué con la última actualización están pidiendo el DNI, ya que a algunos usuarios no nos da seguridad brindarlo. No me parece necesario, e incluso pudieron ponerlo opcional. Espero respuesta, gracias.",confidentiality,BN
4650,"Desde hace cuatro días no puedo verificar mis movimientos y saldos, por servicio verificar app a fin de acceder a mis requerimientos, gracias.",not_applicable,BN
4651,Muy mala aplicación tenía que ser del banco de la nación presenta muchos problemas por ejemplo hoy tuvo muchos y no me permite ingresar...en general malisisisisisima!!!,not_applicable,BN
4652,"No puedo utilizar el teclado o cualquier botón al ingresar a la app. La he desinstalado e instalado más de 5 veces, e incluso reseteado mi cel. No funciona",not_applicable,BN
4653,"No funciona , no muestra el monto y no tiene accesibilidad para agregar el número si eres nuevo sin acercarse algún banco. Almenos la funcionalidad básica de mostrar tu cuenta con el saldo no muestra.",not_applicable,BN
4654,"No se puede ingresar al aplicativo se queda congelada la pantalla para poder ingresar datos, solucionen el problema por favor.",not_applicable,BN
4655,Pésimo!? Cada vez que se quiere abrir la aplicación te dice que lo intentes más tarde porque no pudieron procesar la operación.,not_applicable,BN
4656,"Por favor solucionen la pantalla congelada en el app, no se puede escribir nada, ingresar ningún dato, para entrar.",not_applicable,BN
4657,"Hace años en el cajero no salió el dinero , y en la tarjeta si salió como retirado ,me preocupé comunicando de inmediato al Banco de la Nación, menos mal , me solucionaron ,..ya todo tranquilo.",integrity,BN
4658,"No puedo editar los datos de mi DNI y tarjeta la aplicación se queda congelada, apoyen para solucionar el problema.",not_applicable,BN
4659,Esta app NO permite guardar las transacciones financieras además NO permite realizar un pegado del número de ctas...son detalles que ayudaría mucho al momento de realizar transferencias...,not_applicable,BN
4660,Pésimo!! Mas de una semana quiero ingresar a la aplicación para ver mis depósitos y nada.... No se puede ingresar.... Solo sale cargando y no habre... 😤,not_applicable,BN
4661,"Ya va pa los 2dias que me sale el mensaje NO PODEMOS PROCESAR TU SOLICITUD,pensé sería pasajero o el único con este error pero veo que no es así, y pésimo porque la fecha no le dan solución y menos se pronuncian para dar una explicación a los clientes",not_applicable,BN
4662,"Pésima, no se porque figura que hice 3 intentos de ingresar cuando ni siquiera abrí la app. Su servicio cada día es peor.",authenticity,BN
4663,"Tengo problemas para ingresar a la aplicación, presenta un error y no permite iniciar sesión, al parecer esta ocurriendo en equipos android",not_applicable,BN
4664,"Es una pesadilla, acaba vez que actualiza debo activar mi Token y por si fuera poco sale el bendito mensaje de 3 intentos seguidos, pésima app",authenticity,BN
4665,"Se congela y no funciona, como desean que dejemos de molestar para tramites sencillos a la agencia si nisiquiera brindan un aplicativo con buena calidad",not_applicable,BN
4666,Hace poco acabo de ver una noticia sobre la vulnerabilidad de la banca móvil para que terceros usurpen las cuentas. Espero la actualización del 24 de agosto pueda solucionar ello.,confidentiality,BN
4667,Llevo tres días intentando ingresar ala app pero lastimosamente no lo puedo lograr ya que me sale que ingresé tres veces mal mi clave y en verdad ya me cansa de está situación. Pésimo servicio.,authenticity,BN
4668,No se puede hacer transferencia y se supone que se debe evitar ir al banco y tener que recoger. Arreglen todo y faciliten los procesos para no tener que ir al banco.,not_applicable,BN
4669,Hola estimados banco de la nación quisiera saber cuando van a resolver la app aparece siempre roja la pantalla creo que nos deben una explicación a todos los usuarios si van arreglar o no .gracias.,not_applicable,BN
4670,"Me indica 3 intentos errados... ESTA APLICACIÓN CREO QUE YA FUE, porque a veces puedo ingresar normal y a veces me sale ese mensaje que dije al inicio.",authenticity,BN
4671,Llevo días intentando ingresar a mi aplicativo para verificar mi saldo y movimientos y l pantalla está congelada por favor necesito solución a este problema.,not_applicable,BN
4672,"Pésimo, para colgándose, no disponible, encima ingresas y sale que ya son tres errores, una pérdida de tiempo.",authenticity,BN
4673,"Hola, hace un par de horas me fui a activar mi clave dinámica digital, todo bien .. pero cuando me boy a la opción transferencia... Me dice que la operación a sido desactivado en la opcion de ""configurar tarjeta"" por que? ..!! Alguien me explique...",not_applicable,BN
4674,"Deberían estar al tanto de la aplicación, aveces cuando la nesecitas no quiere entrar o dice que ingresaste 3 veces la clave incorrecta, arreglen eso por favor",authenticity,BN
4675,"Me indica que en este momento no podemos procesar operación, si es error de mi dispositivo solucionen por favor si no es eso me notifica como solucionar, gracias !",not_applicable,BN
4676,Es un completo engaño está aplicación nunca está disponible para hacer una operación que decepción trabajen en mejorar señores del banco de la nación no engañen a la gente Arreglen está aplicación de una buena vez es un fiasco Arreglen está app de una buena vez,not_applicable,BN
4677,"Hoy en la Actualidad no podemos darnos el lujo de estar actualizando la aapp cada vez, por lo mismo da mucho temor por los constantes robos, espero no vuelvan a pedir más actualización",resistance,BN
4678,"Para empezar, siempre emite error, culpando al banco de destino de la transferencia, solucionen ese problema, si puediera le pongo media estrella, pero tengo que poner 1 para poder comentar",not_applicable,BN
4679,"Me aparece como si no tuviera afiliado mi número celular cuando entro a transferencia, luego ingreso a seguridad y si me sale número afiliado.... No funciona la app , más de lo que confunden con sus mensajes",not_applicable,BN
4680,"Como es posible q el banco no tenga para pagar por una buena aplicación.. a estas alturas la gente ya no debería optar x guardar su dinero en los bancos eso es una pérdida d tiempo y dinero.. por q en vez d mejorar su atención hacia nosotros, solo empeora",not_applicable,BN
4681,"Estaba todo bien hasta la última actualización, ahora al momento de ingresar no permite utilizar las teclas para ingresar la contraseña, ESPERO SOLUCIONEN PRONTO.",not_applicable,BN
4682,La peor aplicación que hay... Se te bloquea la clave y no tienes opción de nada y eso no beneficia en nada uno llama y no te dan solución en 24 horas es la peor aplicación de banco,authenticity,BN
4683,"Hace semanas no se puede ingresar a la app, se queda en la pantalla roja con el logo del BN, hice de todo pero sigue igual. Alguna solución? O va a estar así para siempre?",not_applicable,BN
4684,"Me sale ha ingresado 3 veces la clave errónea y era la primera vez que ingresaba en el día, y me sigue saliendo igual, entre a olvidé mi contraseña y crear nueva clave y dígito mi nueva clave y me sigue saliendo ingreso 3 veces clave errónea. Deben arreglar esto, es inaceptable el banco de la nación de todos los peruanos y es el peor",authenticity,BN
4685,No abre desde hace ya varios días y no hay solución del soporte. Y mi app sta actualizada y un amigo tbn le sucede lo mismo y sin poder hCer trasferencias no ver saldo en la app q no abreeee,not_applicable,BN
4686,"Una porquería de app, uno se afilia haciendo una larga cola en el banco para poder hacer transferencias vía banca móvil y resulta que la banca móvil todo el tiempo se encuentra en mantenimiento 😠",not_applicable,BN
4687,"pésima app, cada rato se cierra, en el momento que más necesitas hacer operaciones no abre la app o se congela. no pueden contratar buenos programadores o que",not_applicable,BN
4688,No puedo hacer pago ni recarga ni transferencias compras online tengo mi token cuando lo saque todo funcionaba bien pero comenzó la cuarentena ya no puedo hacer nada solo ver mi saldo en mi cuenta solucionen ese problema llamo a los números nadie me atiende,not_applicable,BN
4689,Defitivamente la peor aplicacion. Traten de pedir el libronde reclamaciones. Esta app es una perdida de tiempo y esfuerzo. La banca por internet igualmente de inservible.,not_applicable,BN
4690,"Una porqueri ade aplicación siempre el mismo problema y nunca le dan solución, ingreso a la app y se cierra automáticamente, que desesperación! 😤😤😤",not_applicable,BN
4691,Pésima app no se puede cargar a pesar que demora 40 minutos y sigue buscando Cuando harán bien las cosas en lugar de generar CAOS INFORMATICO a los usuarios,not_applicable,BN
4692,"Es una de las peores aplicaciones, casi nunca está disponible y siempre pide actualización, es tan pésimo como la atención que te brinda el mismo banco en persona, lo peor de lo peor, pese a ser del estado",not_applicable,BN
4693,"No es posible que no pueda ingresar a la app. Me sale que puse 3 veces error mi contraseña, cuando no es así. Que fatal.",authenticity,BN
4694,Pésima desde que actualizaron la app. Ahora pide actualizar datos y pide token pero al ponerle la clave token se reinicia y no deja hacer nada.,authenticity,BN
4695,"Casi siempre sale un mensaje de "" en este momento no hemos podido procesar la operación. Por favor intentar más tarde"". Es odioso no poder usar la app a placer.",not_applicable,BN
4696,"Pésimo, con la última actualización pide la clave token, y al ponerla, se retrocede pidiendo ingresar el usuaria nuevamente, y vuelve a pedir clave token, repitiendo todo!",authenticity,BN
4697,"Pésima aplicación, no entra siempre te dice q marque la contraseña equivocado, o simplemente que no está disponible que horrible aplicación, deberían mejorar",authenticity,BN
4698,"La peor app bancaria del Perú falla todos los días, lenta, inestable, poco amigable, códigos de seguridad tan grandes y no pensados para adultos mayores, no hay día y hora que no falle. Lo peor que ha podido sacar el BN",not_applicable,BN
4699,Hola estimados está fallando no se puede entrar a la aplicación del bco de la nación sale error lo eh desinstalado y vuelto a instalar y sigue igual por favor arreglen ese problema,not_applicable,BN
