id,comentario,clasificacion_ISO_25010,banco
7101,"Ya va más de un mes que no arreglan el problema del token digital, esto es inadmisible ya que la función de esta app es poder hacer nuestras transacciones más rápido. Por favor arreglar esto lo antes posible ya que instale la última actualización y el problema sigue.",authenticity,BCP
7102,"Me gustaba la aplicación pero la nueva actualización no me da confianza.. No me gusta que quede guardado el número de mi tarjeta ahí, yo no tenia problema en ponerla cada que iba a iniciar.. Ahora me da inseguridad. Por favor poner la opción de no recordar y esto que no afecte el hecho de tener el Token",confidentiality,BCP
7103,"Malisima la actualización le pongo una estrella porque no se puede calificar con cero, cada 1 de 10 puedo hacer las transacciones luego me dicen que use token físico o que actualice la fecha cuando la fecha está bien espero que den con una buena solución pronto",authenticity,BCP
7104,"Intento loguearme , pero cuando llego a la opción de escoger el método de verificación no me aparece nada , ni seleccionar sms ni llamada y si quiero avanzar no me lo permite , supuestamente la última versión es la mejor, pero no es así realmente.",authenticity,BCP
7105,"La aplicación consume toda la batería del Galaxy S23! No la abro nunca y aún así consume en segundo plano un montón (en una noche estuvo activada en segundo plano por 5h, en plena madrugada). Dejaría adjunto algunas capturas pero no me deja. Ya borré el app, no puedo más.",resistance,BCP
7106,"Le pongo 2 estrellas ya que en la nueva actualización ya no puedo entrar, de por si la app es súper útil, pero en la última actualización se salió todo de control, se cierra y ahora me sale que debo actualizar entro a Play Store y me dice que ya esta actualizado llevo como 20 min tratando de entrar y nada :/",not_applicable,BCP
7107,"En su próxima actualización deben incluir el escaneo de huella dactilar para así facilitar mas rápido su interacción al entrar la app, en toda la perspectiva como los menus y otros accesos directos, ddtoy absolutamente conforme con todo sus estructuras de la app BCP.",authenticity,BCP
7108,"Sin animo de ofender pero es la aplicacion mas asquerosa, en cada operacion me sale error error error sin contar que demora en cargar una eternidad en cada paso en las operaciones tan simples como una recarga, me toma mas de 6 HORAS porque en todo sale error y en serio estresa, tanto dinero para una aplicacion tan bajo en serio, son un banco, mejoren su servicio.",not_applicable,BCP
7109,"La app es un DOLOR DE CABEZA. Salen errores de sesión, de conexión a internet y demora demasiado en mostrar esos mensajes. No hay quien ayude ni el telefono funciona, ni en el chat del banco, ni en twitter responden. PÉSIMO!",not_applicable,BCP
7110,Leí otras opiniones de usuarios BCP...lamentables experiencias...a mi me funciona bien «AHORA» pero cuando la instalé al inicio cuando la actualizaron...me quedé pálido pues ni quería abrir...luego se cerraba....luego me pidió otros datos y abrió. La tuve que reinstalar... al otro día...me llegó una actualización del sistema en mi Huawei Mate...y desde ahí funciona oportunamente.,not_applicable,BCP
7111,"Este pobre banco, tengo doble nacionalidad, Venezuela puede el país con la peor crisis, pero sus bancos si ofrecían excelente servicio rápido, todo cara e kulo pero rápido que es lo que a uno le interesa, fluidez y este a pesar de ser un banco de supuesto prestigió, n jd con esta aplicación tan balurda crj el banco se echo la peor influencia en el mercado, que porquería. Desde que instale la app no me a dejado ingresar a mi cuenta por un error. Mala muy pero muy mala.",not_applicable,BCP
7112,"La aplicación no está preparada para fechas críticas, es decir fines de mes o días festivos. Estos días son cuando más gente usamos la app, no funciona para nada. Sus cajeros de igual manera están sin dinero. Mejorar en todo, llevan años en esto ya deben estar preparados para miles de transacciones.",not_applicable,BCP
7113,"No es posible que si no actualizo la aplicación no me permita ingresar, no pueden estar queriendo actualizar en tiempos tan cortos, si es así no me sirve la app y la desinstalare de mi dispositivo, no tengo más espacio y no pienso desinstalar otras aplicaciones o comprar otro celular. Muchas gracias bcp por no brindar soluciones",not_applicable,BCP
7114,No le doy ninguna estrella porque es pésima aplicacion primera vez que esto pasa en una aplicación no puede abrirse porque supuestamente hay muchos dispositivos afilidos y el equipo solo lo resetiee y es el mismo equipo mismo numero y todo que programador tan malo. Si esto pasa con nuestro Estados de cuentas sería el colmo. Ojo con esto que no es juego es nuestro dinero que ponen en juego con estos errores tan pesimos,authenticity,BCP
7115,"Desde la ultima actualización nonpuedo hacer transferencias interbancarias, lo desinstale y lo volvi a instalar y ahora ni abre... Una desgracia esta última actualización, si van a sacar algún cambio háganlo bien, es perdida de tiempo.",not_applicable,BCP
7116,"Pésimo no se por que cambian algo que funciona bien, parece que el BCP quiere que la gente regresé a los bancos a hacer largas colas y perder su tiempo. No funciona para nada la nueva versión. Si estás decidiendo en actualizar, NO LO HAGAS!!!!! El BCP es súper productivo para cobrar, pero quién nos paga el tiempo que perdemos con su servicios?",not_applicable,BCP
7117,Que feo esta app ahora nose puede ni actualizar lo desinstale y solo carga hasta el 79% y se queda ahí y sale error porque mandan para actualizar y nose puede utilizar la app una emergencia para poder hacer una transferencia que feo. Malogram todo.,not_applicable,BCP
7118,"Soy el único que no puede hacer una transferencia interbancaria desde abril?? No sé que será pero desde ese mes cuando intento, me sale un avisa de que intente en 5 minutos. Y ya que ha pasado tanto, me da entender que bcp no da esa opción. Es más, solo te da la opción de interbancarias inmediatas pero tampoco funcionan",not_applicable,BCP
7119,"Porfavor mejoren este app, no puedo hacer pagos. Cada vez que quiero hacer un pago sale un anuncio que dice fallo la sincronización, configure la fecha y hora en modo automático cuando ya está en modo automático. Es constante este problema. Porfavor solucionen este problema",authenticity,BCP
7120,Asta cuando van a resolver lo de la app q no se puede abrir y solo sale espere en unos minutos lo solucionamos y asta ahora. NO lo hacen desde q actualizaron la app está no sirve nunca me Avia fallado pero ahora no puedo abrir x q dice q es compatible con los smartphone con privilegios de rooot q esta pasando x favor bcp q no solucionan el problema para bie. De los usuarios q muchos podemos estar en riesgo nuestras cuentas x estar i tentando abrir de otra formas nuestras cuentas x favor,not_applicable,BCP
7121,"Hasta cuando presentará fallas para hacer una transferencia, se cierra automáticamente y no permite continuar el proceso. Deben darle prioridad a solucionar esto, ya que muchos de sus clientes trabajamos con el app",not_applicable,BCP
7122,Definitivamente me gustaba más la versión anterior... Si estar marcando el nro de tarjeta frontal... Se pierde mucho tiempo así y ademas que casi siempre no te permite entrar!!! Para mí es un poco incómodo...,not_applicable,BCP
7123,"Muy mala app, falla constantemente. Hoy quize pagar mi teléfono por el app y no pude porque me pedía token físico y hasta donde yo se ahora es virtual y automático generado por el propio sistema de la app. Así que no pude pagar y me tuve que quedar sin teléfono por confiar en uns app que s todas luces no sirve",authenticity,BCP
7124,"Ultima actualización lo peor que pudieron hacer, 2 dias con problemas para ingresar, tengo que intentar 3 y 4 veces y en el mejor de los casos logro entrar de resto desisto, y no aparecen algunos pagos de servicios como Pagoefectivo, uso a diario pagos de ese servicio",not_applicable,BCP
7125,"una porquería de app siempre qje hago operaciones se cierra la app o en todo caso dice: ocurrio un error la clásica, pero cuando reclamas por teléfono siempre te dicen 5 min de espera aproximadamente; sin embargo, luego de pasar los 5 minutos te cortan la llamada. O sea uno como idiota esperando para recibir esta mediocre atención y sinceramente con otros bancos no me ha pasado",not_applicable,BCP
7126,"Si pudiera darle cero estrellas, lo haría. Pésima app, se cuelga cada cierto tiempo y viernes o sábados nunca se puede hacer una operación y encima en el banco nunca saben dar respuesta. Cambiaré de banco porque me cobran más impuesto y la ganancia por mantener mi dinero ahí es nada a comparación del cobro de mantenimiento.",not_applicable,BCP
7127,"No sirve para nada, quiero hacer un pago de servicio y siempre sale que a sucedido un error, la aplicación anterior nunca tuve ese problema, quiero a ser una transferencia y tengo que intentarlo como 10 veces para que recién se haga la transferencia, pesimo todo",not_applicable,BCP
7128,Pésima pésima..! Muy mala no pude hacer ninguna transferencia peor lo domingo se cae por completo ...! Y te genera demasiado estres con su msj en automático: ( TENEMOS UB PROBLEMA CON EL SERVIDOR INTENTA EN UNOS MINUTOS ) no la descargen solo es una perdida de Tiempo..!,not_applicable,BCP
7129,"Quiero hacer transferencias y la aplicación ni abre, solo al colocar la contraseña sale ""hubo un error inténtelo de nuevo"" y en verdad me urge que solucionen y vuelvan a actualizar el App, ya que está última ""actualización, fué desactualizar todo. 👎🏻",authenticity,BCP
7130,Este actualización es una perdida de tiempo y dinero ya que no permite usar el app en mi actual dispositivo. Ahora tengo que comprar otro celular y para colmo ir al banco perder tiempo a ver caras molestas de todos los que trabajan allí y ver si me pueden atender. Una pena.,not_applicable,BCP
7131,"Demasiadooo lento, horrible!!!, es demasiado el tiempo de espera, para entrar a la app cargar un montón, para poder poner mi clave y que cargue la tecla segura carga otra vez, para acceder a mis datos otra carga, para todooooo, demasiado lento arreglen eso porfavor que estresaaa!! , bbva no es así, es super rápido 😠",not_applicable,BCP
7132,"No se puede avanzar con los depósitos, siempre sale el mensaje ocurrió un error, la anterior aplicación generaba menos problemas y te envía mensaje comunicate con soporte técnico y no hay un numero para llamar por las fallas estresaaaaaaa",not_applicable,BCP
7133,Pesimo. La actualizacion ha malogrado la funcionabilidad. Ya no es practico. No tiene logica cambiar interfase o agregar dibujos y sacrificar lo practico que era. Encima se cuelga ya no ingresa o te realiza doble operaciones. Pesimo todo,integrity,BCP
7134,"Hola tengo problemas con esta app, quiero abrir y me sale ocurrio un problema, y es lamentable que suceda esto con una empresa tan grande y no puedan darle solusión veo que no soy el único con este problema. Antes era la incopatibilidad del android compre un teléfono con una version de android reciente para activar la app y ahora surge este problema. ¿Qué pasa BCP no hay tecnologia suficiente para darle la solusión rápida e instantanea?",not_applicable,BCP
7135,No se merece ni siquiera 1 estrella. Una porquería esta app. Si van a realizar una actualización por lo menos contraten a personal capacitado para este proceso. No se puede realizar ningun tipo de consulta. Llevo 2 días tratando de ingresar y nada de nada. PÉSIMA Muy mal por el BCP.,not_applicable,BCP
7136,"Pésima APP. Ingresas y te sale el mensaje: ""Ocurrió un problema, nuestro equipo está trabajando..."". Luego por suerte puedes ingresar, colocas la cuenta y no carga el botón aceptar; sales de la operación, vuelves a entrar; y una vez más la pantalla en blanco indicándote: ""ocurrió un problema, nuestro equipo está trabajando..."". Grande BCP.",not_applicable,BCP
7137,"Es una app de porquería, se para sola, sale que hay problemas y que trabajan para solucionarlo, cosa que no es cierto y para colmo te hacen ir hasta el mismo bcp donde no te resuelven nada sin mencionar las colas que se hacen para recibir una atención paupérrima por parte los asesores tanto telefónicos y presenciales. Es un asco el servicio y ni hablar de su app.",not_applicable,BCP
7138,"La actualizacion es pésima. Ahora cada vez que quiero entrar a la aplicacion tengo que reinstalar porque me indica que mi tarjeta esta bloqueada. Y cuando entro y me pide verificación de datos, el mensaje que envia el codigo de verificación nunca llega. Una porquería esta actualización",authenticity,BCP
7139,"En estos tiempos en los que todo se maneja vía online que ustedes hagan esto es con ánimos de perder clientes. ¿Será que pueden volver a la antigua versión que si funcionaba? Para que llegue el código de verificación son unos 40 min y si te llega, una vez que válidas y cierras la app hasta ahí funciono. Porque intentas nuevamente y se cierra. Chévere que se quieran actualizar, pero a que costo?",authenticity,BCP
7140,"Pésima. Para poder ingresar me dice que enviará un código a mi correo pero nunca llega, he tratado de todo, desinstalar y volver a instalar y nada. Una pérdida total de tiempo, un banco tan grande debería contratar a los mejores, con todo lo que nos cobran. Mejor es Scotiabank. Les daría cero estrellas pero no es posible.",authenticity,BCP
7141,prácticamente una porquería de aplicación no me servido nada no puedo ingresar,not_applicable,BBVA
7142,"No entiendo por qué han actualizado y creado el aplicativo de BBVA más complicado, antes podía ingresar con mi huella , ahora me pide que ingrese con mi contraseña, no entiendo por qué hacen eso , que fastidioso 🤦🏽‍♀️😭😫😩😩",authenticity,BBVA
7143,"Una desgracia, el app no abre, intente todo, desinstale y el lector no reconoce mi tarjeta para activar el token, y no esta disponible las otras opciones para activarlo, inmovilizada con mi cuenta, pésimo servicio.",authenticity,BBVA
7144,"aplicación no diseñada para personas de 84 años, un parto para ellos usar el token digital con escaneo de código QR, experiencia de usuario bajo cero, no la recomiendo bajo ningún concepto a pesar de que quieren simplificar con tecnología y hacer segura las transacciones, mala mala mala para adultos mayores.",authenticity,BBVA
7145,"Lamentablemente pesimo, la app presenta dificultades para ingresar. Después de su última actualización fatal.",not_applicable,BBVA
7146,y van dos veces que no me sale mi dinero en mi cuenta sueldo de BBVA eh yaoeado con plin desde mi yape que está pasando 😞,integrity,BBVA
7147,"No se puede hacer el plin, me sale error intenta hasta más tarde. es peor",not_applicable,BBVA
7148,lento para poder pagar mi tarjeta de crédito por la app. mil veces mejor retirar en cajero de otro banco e ir al banco para pagarles.,not_applicable,BBVA
7149,No puedo ingresar a mi cuenta escaneando el QR es un pésimo servicio al cliente. Además de eso cuando se llama al número lo ayuda en nada,authenticity,BBVA
7150,"no puedo activar mi tarjeta débito para hacer compras por internet, por favor solucionen ese problema, siempre que quiero activar mi tarjeta me sale error y me dice que me comunique con el banco. por favor solucionen ese inconveniente.",authenticity,BBVA
7151,muy mala.. quiero afiliarme por primera ves por código QR y me sale error en la aplicación.. inicie nuevamente.. y así para error en la aplicación.. no puedo escanear mi código QR de mi tarjeta nueva..,authenticity,BBVA
7152,"NO SE PUEDE PLINEAR Y SE DEMORA MUCHO AL INGRESAR, GIRA Y GIRA Y NO INGRESA AL APP, MUCHA FALLA ESTA TENIENDO",not_applicable,BBVA
7153,"La app no permite ingresar carga eternamente y no es mi conexion, no se si habrá algun problema ahora con la app?",not_applicable,BBVA
7154,"uno quiere depender del aplicativo, pero inhabilitando, a estás horas de la que nesecito pagar . no es justo. cómo pago la cuenta del chifa. malísimo",not_applicable,BBVA
7155,son ladrones cobran mucha comisión,not_applicable,BBVA
7156,👍,not_applicable,BBVA
7157,soy Fernando Oriol dni 10343310. NO PUEDO PLINEAR....DESDE 12 HORAS UNA VERGUENZA DELANTE DE MIS AMISTADES NO PUDE PAGAR MENU. POR 30 MINUT. LLAME A SOPORTE NO SOLUCIONARON EL TEMA.SON LAS 21 HORAS Y CONTINUO SIN PLINEAR 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,not_applicable,BBVA
7158,muy mala la app no deja activar el token sino reiniciar sale error intente mas tarde malazo no sirve le pondría 0 estrellas pero no permite,authenticity,BBVA
7159,últimamente no abre y te dice a ocurrido un error,not_applicable,BBVA
7160,Buena pero se cierra y no deja realizar plin.,not_applicable,BBVA
7161,todo bien,not_applicable,BBVA
7162,"una porquería el aplicativo, no siquiera deja pagar por ese medio.",not_applicable,BBVA
7163,me parece mal que solo para planear tenga un límite de 2000 soles en cambio BCP de la misma aplicación puedes yapear con montos fuertes,not_applicable,BBVA
7164,"porque mienten al ofrecer cuenta digital si en realidad es tarjeta 💳, son unos mentirosos pensé que podía crear cuenta digital desde la app y no usar tarjeta ni ir a tus centros par obtener según como dicen pero lamentablemente piden que yo me acerque a centros de BBVA, que no puedo ir debido que no estoy en la ciudad bueno me podrían decir cómo puedo eliminar mi cuenta digital que creé hoy y que no quiero usar nunca más porfavor pueden decirme como elimino sin ir a centros de BBVA",not_applicable,BBVA
7165,mucho demora en abrir con la que actualizaron,not_applicable,BBVA
7166,está app no a sido la mejor desde que la uso y ahora con la nueva actualización está aún peor.!! 😤,not_applicable,BBVA
7167,"pésima app no me permite afiliarme, ni activar el token siempre sale ""token software no activado"", no me permite hacer la activación del token de dos pasos ni por cajero",authenticity,BBVA
7168,Pesima aplicacion.. Muy mala..,not_applicable,BBVA
7169,"Muy pésimo no funciona token digital, y no funciona el plin pésimo app",authenticity,BBVA
7170,es muy lenta a comparación de otras apps,not_applicable,BBVA
7171,"Pésimo, tengo que estar instalando y desintalado el APP y siempre se cuelga o demora en cargar. Por favor mejorar el servicio",not_applicable,BBVA
7172,no he podido en todo el día realizar ninguna operación. automáticamente se cierra,not_applicable,BBVA
7173,bien,not_applicable,BBVA
7174,"interfaz complicada, soy nuevo pero es cuestión de acostumbrarse.",not_applicable,BBVA
7175,no puedo ver mis cuentas muy,not_applicable,BBVA
7176,bien,not_applicable,BBVA
7177,me rechaza la configuración de mis compras por internet aduciendo que debo de usar el ccv dinámico y no me dice como,accountability,BBVA
7178,"lamento haber sacado mi cuenta sueldo en éste banco BBVA, ya medio año y no me dan el beneficio del ADELANTO DE SUELDO, que otros bancos dan después de los 60 dias. ojo, éstoy 100% Verde en el sistema. septiembre mis vacaciones y me voy a otro banco.",not_applicable,BBVA
7179,LA PEOR APLICACIÓN NO ABRE EL PLIM.,not_applicable,BBVA
7180,"El token solo permanece activo 2 semanas máximo, hay que volver a activar siempre...",authenticity,BBVA
7181,"Voy a volver al BCP. Probé esta app 2 meses y es lenta. Me a hecho pasar vergüenza porque se va el servicio y además tarda días en actualizar mis gastos y no muestra con detalles claros en qué gasto mi dinero así como los ingresos. Para una persona como yo que me gusta ordenar mis gastos, no me está sumando. Incluso aveces no funcionaba el plin y se mandĺ 2 veces. No la recomiendo.",integrity,BBVA
7182,"pésimo servicio, cuando realice un pago y no se verificó, revisé mis movimientos para mostrarle a la persona y no aparecen nada, pésimo, los movimientos aparecen después de 4 días",non_repudiation,BBVA
7183,Se cuelga demora un montón en ingresar al aplicativo.,not_applicable,BBVA
7184,"no actualicen esta app, al parecer es un engaño, pide actualizar el telefono y eso trae virus",resistance,BBVA
7185,"Una total bazofia en lo que respecta a las transferencias definitivamente una de las peores si no la peor de todos y además los tiempos de espera se hacen eternos Un pésimo y agobiante servicio. Quería realizar una transferencia y ahora tengo menos dinero sin saber el motivo Y la transferencia nunca se realizó, osea que rayos? ¿Así tratan a sus usuarios o simplemente no les alcanzan los sesos para leer las reseñas negativas? Devuelvanme el dinero no habido o simplemente manden a revisión.......",integrity,BBVA
7186,me parece muy genial me encanta los cambios nuevos que a tenido la aplicación,not_applicable,BBVA
7187,mal aplicativo se cuelga se queda cargando y no avanza,not_applicable,BBVA
7188,"A pesar de tener mis datos activados y estar al aire libre, ya son varias las veces donde quedo mal parado por la lentitud del aplicativo o porque presenta un ""error"" durante la transacción. En algunas oportunidades he usado la tarjeta, lo que me ha salvado de esas situaciones, pero ¿si no tuviera efectivo y el app empezara a fallar al querer pagar a un taxista?, por ejemplo. Aún no me ha pasado, pero es mi mayor temor.",not_applicable,BBVA
7189,"Bajo la calificación xq ya más de tres meses atrás no se puede acceder al app x segunda vez en el dia, hay que reiniciarla para poder acceder nuevamente, cuando van a solucionar este problema?",authenticity,BBVA
7190,mucho demora en abrir en la actualización de Julio 2025,not_applicable,BBVA
7191,Está teniendo fallas no me deja plinear arreglen ese detalle por favor,not_applicable,BBVA
7192,"Le doy una porque sino no pudiera opinar, pero es malísima, la anterior versión era eficiente y amigable. Al parecer el criterio del banco es mantener desinformado al cliente de tal forma q no pueda estar alerta a sus movimientos, pagos, estado de cuenta, entre otros., obviamente esto genera atrazos en pago de deudas o sobrepasarse de crédito en lo relacionado a quienes poseen tarjeta de crédito. Estoy retirando mi dinero y a otro banco.",accountability,BBVA
7193,"Pésimo, se reinicia, no permite Plin ni transferencia",not_applicable,BBVA
7194,"pésima actualización no funciona se cuelga un aplicativo de porquería no me deja acceder a mi cuenta, me tiene sin efectuar operaciónes todo este fin de semana y por teléfono no tiene soporte, yo no mandé a qué actualicen ese AP de porquería",authenticity,BBVA
7195,"La actualización me está pidiendo una tercera activación de token, hasta cuándo estará así? definitivamente está pésima está nueva versión.",authenticity,BBVA
7196,"Con la nueva actualización tienes que estar activando el token prácticamente todos los días, de mal en peor.",authenticity,BBVA
7197,está fallando mucho,not_applicable,BBVA
7198,"muy bueno la app fácil de usar para realizar cualquier operación,para q sea más excelente sería bueno q figura ya las opciones para seleccionar cada uno con sus nombres.",not_applicable,BBVA
7199,muy buena,not_applicable,BBVA
7200,"Soy cliente BBVA de hace muchos años, pero desde la última actualización del App, está muy lenta, no ingresa, se queda validando credenciales y nunca ingresa, malísima la actualización!",authenticity,BBVA
7201,"no permite hacer ninguna transferencia, se cierra sesión automáticamente",not_applicable,BBVA
7202,"se sale el APP ANTES DE REALIZAR YAPE O PLIM, Y PAGOS DE SERVICIO",not_applicable,BBVA
7203,no puedo activar mi huella digital. pide clave siempre,authenticity,BBVA
7204,"La actualización es pésima, se me desactiva el token constantemente, se cuelga se demora a aperturar. Pq no hacen algo por mejorarla?? Sin duda el mal necesario",authenticity,BBVA
7205,"ne gusta la app,pero demasiado lento aveces no entra rápido caundo necesito hacer un pago o una transferencia,es muy lenta eso molesta,mas cuando es urgente,muy l3neto al entrar y caundoe equivoco en la contraseña ahi si al toque sale que puse emal ero para entrar nada,pésimo arreglen eso por favor acceso en emergencias no es de ayuda.",not_applicable,BBVA
7206,demora demasiado para poder ingresar a la aplicación,not_applicable,BBVA
7207,"Está pésima la app , se cuelga después de una operación y no puedo volver, cada actualización es peor.",not_applicable,BBVA
7208,"Malísima esta aplicación, cuando más lo necesito para realizar una transferencia sale error!",not_applicable,BBVA
7209,"la opción de PLIN debería de ser un aplicativo a parte para que sea mas rápido y óptimo al momento de usarlo, es muy lento actualmente hacer cualquier pago a través de Plin.",not_applicable,BBVA
7210,"Mejoren el app, es muy compleja y se demora demasiado para hacer cualquier operación. La app del bbp es mucho mejor y ni que hablar de yape. para hacer un plim, demasiados pasos. No puedo guardar pagos frecuentes, porque se me cuelga toda el app, un fastidio.",not_applicable,BBVA
7211,"pésimo su aplicación, no deja entrar para revisar ni pagar",not_applicable,BBVA
7212,"en las ultimas semanas ha estado fallando mucho, se queda cargando a la hora de seleccionar el contacto para hacer plin y tenía que reiniciar para que funcione porque no terminaba de cargar, pero desde ayer ya no deja plinear ni aunque se reinicie, estoy pensando seriamente en cambiar de banco porque en ninguna de mis cuentas puedo hacer operaciones, Scotiabank también ofrece plin así que creo que iré con ellos, es una pena tantos años con BBVA y ahora su eficiencia ha decaído mucho",not_applicable,BBVA
7213,"desde w se actualizó es el peor app de todos los bancos... pésimo, tengo q estar activando tokin digital para poder transferir. solo toca cambiar de banco",authenticity,BBVA
7214,No abre la aplicación luego de haberse actualizado,not_applicable,BBVA
7215,por favor... para cuándo cambian está porqu3ria!!!,not_applicable,BBVA
7216,Después de la última actualización se ha desactivado el ingreso a través de biometría y a pesar de intentar activarla simplemente no surte efecto. Por favor solucionen el inconveniente ya que es más cómodo para el usuario acceder de forma rápida y realizar sus transacciones.,not_applicable,BBVA
7217,Una pésima app. Ni que decir sus otros canales de atención. Ha decaído el banco en tegonolgia este aplicativo es nada amigable. No se puede ingresar tengo horas y horas sin acceso. Mejor usar el banco pichincha.,authenticity,BBVA
7218,"bueno, pero hay que practicar",not_applicable,BBVA
7219,muy complicado,not_applicable,BBVA
7220,pésimas actualizaciones y peor el color horrible y no te dan puntos por pagos de servicios,not_applicable,BBVA
7221,"Deben arreglar la aplicación, uno ingresa bien al inicio, pero al querer volver a ingresar, se cuelga y hay que reiniciar el teléfono para que se pueda ingresar a la aplicación.",not_applicable,BBVA
7222,"no puedo vincular mi tarjeta con el aplicativo, pesimo servicio",authenticity,BBVA
7223,despues de varios meses aun no puede realizar operaciones de plin...GRACIAS,not_applicable,BBVA
7224,"nada funcional, los comprobantes no están disponibles",non_repudiation,BBVA
7225,aplicacion falla,not_applicable,BBVA
7226,me han cargado a mi cuenta pagos que no realicé de bisflug agradecería la devolución de ese dinero.,integrity,BBVA
7227,El aplicativo se reinicia solo y no se puede activar el token digital,authenticity,BBVA
7228,"no funciona la nueva actualización de la app en mi celular Google pixel 8 pro. apenas puedo entrar a mi cuenta, no se puede navegar, no funciona Plin, la pantalla está cortada, básicamente no se puede hacer nada.",not_applicable,BBVA
7229,no puedo ingresar a banca móvil,not_applicable,BBVA
7230,"a veces he visto problemas, de su app se que si invierten más generaría más claridad.",not_applicable,BBVA
7231,mal-digo esta app me deja botado en la calle no entra tengo que ingresar varias veces una tras otra para pagar con el maldito plin es una porqueria total no se con q fin hacen estas actualizaciones me an robado el celular por no poder entrar para pagar un pasaje y me bajaron del carro en una zona peligrosa cambiare de banco definitivamente no se le puede poner menos a esta porqueria,not_applicable,BBVA
7232,muy pocas agencias. y en los conos deben abrir mas porque hay demasiada colas,not_applicable,BBVA
7233,el lector de huella está fatal,authenticity,BBVA
7234,no realiza buena evaluacion de riesgos,resistance,BBVA
7235,"no pueden colocar un espacio para indicar el concepto del gasto, así como en Yape. Ayudaría muchísimo. considerenlo!!!!",not_applicable,BBVA
7236,"falta poner descripcion, seria bueno implementar para llevar mejor control personal",not_applicable,BBVA
7237,"problemas al ingresar a la aplicación, y no es por mala señal, el tiempo de espera es demaciado largo, la última vez tube que esperar 33 minutos para ingresar a la aplicación, mejoren ese punto por favor, me causa trastornos en las operaciones que quiero realizar...",authenticity,BBVA
7238,que fue acá de bajar el app y ah cambiado,not_applicable,BBVA
7239,Todo mal no se puede ingresar se cuelga el sistema... De verdad es un desastre,not_applicable,BBVA
7240,no me deja entrar a la aplicación y mucho menos retirar mi dinero,not_applicable,BBVA
7241,"Deberían de seguir modernizado la app y también la página web. BCP e Interbank les saca muchísima ventaja ante la accesibilidad y la imagen, sus aplicaciones y páginas webs son más fáciles de entender y tienen mejor apariencia.",not_applicable,BBVA
7242,"Cambie de teléfono y ahora no puedo ocultar saldos con mano o cámara, no ingresa a la aplicación hasta que se reinicia, malisimo",confidentiality,BBVA
7243,plin,not_applicable,BBVA
7244,actualice la app hoy y se reinicia a cada rato,not_applicable,BBVA
7245,"Pésimo, no me deja entrar al App, tengo que reiniciar mi celular, muchos pasos para llegar a plinear",not_applicable,BBVA
7246,"no funciona , como es posible que un aplicativo de banco no funcione, todo el tiempo se queda cargando y no puedo pagar mis consumos con el plin , que también debería ser un aplicativo aparte",not_applicable,BBVA
7247,"Tengo problemas para ingresar a la aplicacion, y ahora no puedo activar mi token digital ni con la tarjeta ni mandado fotos de mi DNI una porquería de aplicación, por eso Interbank es mejor",authenticity,BBVA
7248,pésima aplicación .. no se puede ingresar,not_applicable,BBVA
7249,Es un app pésima me pide que active el toquen digital lo activo y se cuelga y no puedo usar Plin porque pide toquen digital,authenticity,BBVA
7250,"No me deja iniciar sesión, dice error!!🙂🙂",not_applicable,BBVA
7251,"el peor de todos los aplicativos de banco, siempre se cuelga, necesitas pagar algo y de pronto ya no te permite nada, el saldo siempre visible y todos a tu alrededor lo pueden ver, la distribución del menú es insoportable, no tengo NADA BUENO que decir de este aplicativo. por culpa de esta app creo que voy a cambiar de banco. MALÍSIMO MALÍSIMO MALÍSIMO",confidentiality,BBVA
7252,una aplicación muy pésima desde la actualización y muy pésimo muy lenta no activa no Token no sirve prácticamente para nada el peor aplicativo de mi vida durante años fui fiel a BBVA pero ahora me cambio no puedo hacer transferencia nada prácticamente no se puede trabajar gracias,authenticity,BBVA
7253,"estoy teniendo muchos problemas con el aplicativo, super lento, no se puede hacer transferencias y no puedo activar la opción de Plim",authenticity,BBVA
7254,"No puedo activar mi huella, cambiar contraseña, ni activar Plin, tengo días intentándolo y siempre sale un error que dice que lo intente luego, una desgracia.",authenticity,BBVA
7255,"una mejor optimización y más fluidez, con tiempos de carga molestos",not_applicable,BBVA
7256,lenta,not_applicable,BBVA
7257,"Muy pésima, no me muestra las opciones más básicas, como la descarga de EECC, es muy lenta, confunde su interfaz, etc. Gracias",not_applicable,BBVA
7258,"pésimo, me cobraron por error 500 soles de multa q ni figuraba en mi estado de cuenta, simplemente no cuadraba porq el monto final era mayor y quise cancelar mi tarjeta y no quisieron, me derivaban de área en área supueatamente para pasarme al área de cancelación pero el área q me contestaba no era de cancelación, enormes transfieren su llamada a cualquier área? para q finalmente me corten la llamada, no lo recomiendo!",integrity,BBVA
7259,por q se ISO así la app desde q lo actualice no puedo ingresar a mi app,not_applicable,BBVA
7260,Ayuda con qlq nueva actualización no me permite activar mi token,authenticity,BBVA
7261,se ingresa y se queda cargando.,not_applicable,BBVA
7262,Es un porquería la actualización no ouedo ingresar ya días,not_applicable,BBVA
7263,Buen día. con la última actualización de julio 2025 mi historial de movimientos sale solo hasta el 2024. Lo de este año se borró. Nada de lo hice este año y sigo haciendo figura. Favor reparar eso. Gracias.,accountability,BBVA
7264,"la app no funciona, se tiene que reiniciar el celular para su funcionamiento.",not_applicable,BBVA
7265,pésima app,not_applicable,BBVA
