id,comentario,clasificacion_ISO_25010,banco
6906,"Es vergonzoso que el banco más grande del Perú tenga una App cómo está. La app se la pasa mostrando mensajes de disculpas... No lista los favoritos, errores en la lectura del token, errores para transferencias interbancarias y cuando quieres hacer pago de servicios al 4to o 5to intento funciona. Una pérdida de tiempo",authenticity,BCP
6910,"Esta horrible esta aplicación, arreglen yaaaaa me desespera, tuve que eliminarla y la volví a instalar y no puedo ingresar no llega a tiempo el código para activarla o llega después que ya paso el tiempo y vuelves a solicitar el código y es lo mismo. Muy mala calidad con su aplicación de este banco.",authenticity,BCP
6916,"Calificación de cero para abajo. No deja ingresar, te pide codigo que se envía al correo, sólo da 40 segundos y el correo con la clave llega después de 2 minutos o al minuto y medio. A qué neofito le encargaron el diseño y modificaciones al sistema de convalidación de seguridad?. No es la única banca por la que poder obtar exiten otras más eficientes.",authenticity,BCP
6917,"La última actualización y el token virtual malograron la aplicación ahora solo sirve para perder tiempo. Y ni llamar a banca Telefónica, te pasan de inepto a inepto y cada uno pide que le vuelvas a contar tu sufrimiento con la app. Deberían reestructurar su departamento de sistemas NO SIRVE!",authenticity,BCP
6920,"Pésima, parece que de todas formas bcp quiere que te acerques presencialmente. Se supone que es una banca móvil para evitar ir al banco, y para abrirla pide que registres tu correo en el mismo banco. Pará hacer transferencias debes tener un token digital obsoleto, innoven como otros bancos que no te la hacen larga para que puedas usar su app",authenticity,BCP
6921,"es muy buena , te ayuda a optimizar tiempos en tu dia a día. Solo que da desconfianza tenerla en el celular , pues si te lo roban , pueden vaciar tus cuentas , deberían de buscar algún candado que no permita ingresar tan fácilmente a una persona que no sea el propietario.",resistance,BCP
6923,"Al principio tuve problemas al sacar mi token digital, e intenté comunicarme por su canal de atención al cliente, y me doy la sorpresa que es un bot. Lo cual para este tipo de casose fue ineficaz, luego yo mismo tuve que solucionar el problema, pero en si la app está 8/10 si no fuera por que algunas veces se traba la app",authenticity,BCP
6925,"No sé si otros tengan el mismo problema, pero cuando quiero hacer una transferencia me sale un error sobre la fecha y hora, antes tenia un equipo de gama baja, así que pensé que era por eso, ahora que tengo uno de buena gama tampoco me deja hacerlo, es una molestia, no sirve para nada más que para consultas.",authenticity,BCP
6926,"Desde que cambiaron de interfaz sale frecuentemente mensajes de error o falla y no puedo concretar transacciones a tiempo. Además mi token está inactivo y tengo que volver a ir a agencia para activarlo porque si no, no puedo usar la banca por Internet aunque por el aplicativo si puedo hacer transferencias. No entiendo por qué.",authenticity,BCP
6929,"Actualmente no puedo acceder a mi cuenta... deben mejorar la opción de verificación (envío de SMS y eso). La última actualización me impide registrar mi tarjeta, tiene fallos. Ni en mi iPhone pude. Llamé y me dicen que es un ERROR MASIVO. Que pésima app.",authenticity,BCP
6931,"Pésimo, después de muchos intentos porfin pude entrar, pero se elimina el token. Estas fechas en que uno no puede salir de casa lo mandan a uno a ir a sus agencias. La actualizacion es mas insegura que antes. Si tenian algo decente hecho porque malograr asi todo?.",authenticity,BCP
6932,"Tengo inconvenientes con el token no sé si es por la actualización, pero creo que tendrían que verificarlo y eso de ir nuevamente al Banco y hacer largas colas es Exponernos Espero que se solucione y no afecte a más usuarios que también llegan a utilizar este portal para sus pagos que suelen realizar de manera práctica",authenticity,BCP
6933,"Creo que a la mayoría de nosotros los usuarios quienes usamos esta app no estamos del todo conformes con las constantes actualizaciones, la verdad es que cada vez más y más es un problema poder validar un código o ingresar a alguna opción sin problemas. 1 estrella.",authenticity,BCP
6937,"Desde mi punto vista el BBVA es mucho mejor por casa vez que actualizo su app te mando el código diferido y te dan un 2 minutos para que pongas el código, y tbn te la opción de usar la huella dactilar para pueda iniciar sesión cuando vuelves a instalar el app puedes tu mismo activar el token desde a dentro del app si brindarán esa esa facilidad seria magnifico Tbn me permite hacer tranferencia bancaria brindandome seguridad... y no me cobra comisión al hacer la tranferencia",authenticity,BCP
6942,"Muy mala, ahora que mas se necesita, no funciona hace mas de 15 días quiero transferir dinero y no me permite, que pésima app cada vez que ingreso esta peor ahora es un problema ingresar no reconoce los códigos, no los envían rápido, demoran media hora, o más, quiero pagar servicios y no se puede en pocas palabras, pésima😕",authenticity,BCP
6943,"Esta aplicación no sirve. Me pedía actualizar, pero cuando le daba la opción para hacerlo decía error, y no me permitía abrir la aplicación si no actualizaba. La desinstalé para volverla a instalar, porque eso me recomendaba la play store, pero ahora ya no puedo instalarla, ya estoy más de una semana sin poder transferir porque me pide el token. Si no van a servir sus actualizaciones no deberían actualizar.",authenticity,BCP
6945,"Hay que denunciar esto, porque esta afectando gravemente a sus usuarios. No puedo registrar mi tarjeta luego de esta actualización, dice que los datos están incorrectos, sin poder ver mi dinero, sin poder transferir, sin poder hacer nada y llamas al banco y de excusa te dicen que tus datos están bien, que es el teléfono que no tiene actualizado el software o que tu pc no está configurado el antivirus porque ni a la banca por internet puedes entrar.",authenticity,BCP
6949,"Hola!! he instalado la app en nuevo dispositivo, pero al momento de querer iniciar sesión el código de validación demora en llegar a mi correo entre 4 a 20 horas, la cual cuando ingreso ya no es valida, lo mismo le pasa a mi colega de trabajo, sugiero que arreglen ese problema lo mas pronto posible.",authenticity,BCP
6950,"Debería ponerlo 0 estrellas a esta app. Con la nueva versión ya aparece la opción de biometría pero resulta que en mi Huawei P30 Pro no funciona, siendo un dispositivo de gama alta. El famoso TOKEN DIGITAL que de digital solo el nombre, reinstalé mi app y ahora me pide activarlo de nuevo, siendo el mismo celular, voy al banco y me doy con la sorpresa que me pide mi tarjeta física para activar algo que debería ser digital. Una verdadera perdida de tiempo",authenticity,BCP
6953,Pésima la nueva actualización!! Ya ni puedo hacer ninguna transacción porque supuestamente no tengo el token vinculado a mi celular. No es posible que en esta situación que estamos pasando los que optamos por pagar desde su aplicativo por no salir de casa tengamos estos inconvenientes.,authenticity,BCP
6957,"Muy mal aplicativo definitivamente, el peor que otros bancos , ni siquiera cuenta con huella dactilar , si lo tienes asociado en yape y el aplicativo del bcp no funciona , tampoco el yape , deberían mejorar , otros bancos con menos trayectoria que este tienen mejor su aplicativo.",authenticity,BCP
6961,"Mi token digital fue borrado por actualizar la app y ahora me piden que vaya al banco a activarlo, tocar la pantalla exponerme a la aglomeración de gente todo por actualizar la app no pueden hacer algo bien? Banbif abrió una cuenta 100% digital y todo sin salir de casa y ustedes no pueden hacer una app bien",authenticity,BCP
6964,Que mrd en plena pandemia hacen webadas no puedo entrar a la aplicación me sale máximo de sesiones activar error me. Y cuando lograba entrar mo token no estaba activo pero ya no me deja entrar desde que la actualizaron no puedo hacer nada soluciones señores yaaaaa encima su call center no atiendes me imagino por el tema del covid pero solucionen rapido el aplicativo carajooooooo,authenticity,BCP
6965,"La APP está teniendo problemas para iniciar sesión. Cuando intento ingresar me sale se genero un error con el token y me me pide reintentar o ver mi toquen digital y luego de varios intentos se logra ingresar. Hoy me paso lo mismo y ahora si no ingresa para nada, desinstalé la APP del teléfono y ahora que la instalé, en el paso de enviar cod a mi correo. Lo codigos no son válidos y al final ya no envía ningún código y no puedo ingresar. La app del BBVA anda sin problemas.",authenticity,BCP
6966,"Últimamente el aplicativo falla demasiado, al igual que sus tarjetas ya son más de 3 veces que intento pagar y el POS me arroja ""pin incorrecto"" cuando estoy colocando bien mi clave y el establecimiento me dice que es un problema con el sistema del banco. Pésimo servicio.",authenticity,BCP
6967,"Buena pero deberian de dar más informacion sobre quien es la persona que realiza el pago o transferencia,para uno verificar si es correcto, como el YAPE , uno aprieta el pago realizado y no sale ninguna información de quien lo hizo, no es muy claro, ojala puedan hacer algo al respecto, gracias.",accountability,BCP
6970,La verdad non se que pasó con La aplicación actualice la app en otro equipo solicite la clave token y no la pude activar en ninguna plataforma digital fui a plataforma me dijeron que ya estaba activada luego cuando ingrese nuevamente a la app me volvía a salir el mensaje de token pendiente desinstalé la aplicación la volví a instalar y me sale ahora solicitar nuevo token la verdad no se que hacer no puedo ni revisar mi cuenta ni mi saldo,authenticity,BCP
6972,Esta pésima la actualización no puedo realizar transferencias impagos no puedo utilizar el token porq sale falla en la sincronización. A veces la app no abre me manda que tengo que abrir la página por internet. POR FAVOR SOLUCIONAR ESE TEMA PORQ DE NADA SIRVE TENER ALGO QUE NO FUNCIONA.,authenticity,BCP
6975,"Desde la Ultima actualización la app es realmente un dolor de cabeza, a cada rato falla y para colmo ahora piden token físico para hacer transferencias ....llevo más de 2 semanas tratando de activar mi token y nada de nada, su dichosa maquinita dice que está activado mi token y cuando entro a la aplicación dice que no está activado y yo sin poder hacer mis transferencias....voy al banco y su única solución es que la app está fallando y que esperan pronto se arregle como arte de magia...🤬🤬🤬",authenticity,BCP
6976,"La app antes era muy buena pero desde que empezaron a renovarla y actualizar seguido se cae demasiado y falla, no puede ser que cuando más se necesite utilizarlo no esté disponible ni siquiera el token para ir a la víabcp y depaso tarde horas en funcionar, pongan atención señores!",authenticity,BCP
6977,Deben mejorar la aplicación hace poco fui a retirar mi tarjeta de débito donde que me pidieron ingresar acá banca móvil y resulta que el código de validación llega muy tarde a mi correo electrónico . Pensé que era la operadora Bitel pero no es ta misma aplicación que se satura con cuánta gente que lo utilizan a cada momento .....,authenticity,BCP
6979,"Deberían actualizar su forma de ingreso y ncada ve, que cambiemos de teléfono no estar pidiendo token , por eso agendamos nuestro Gmail a la cuenta ,nos perjudican, no puedo entrar por el token que cada rato se debe actualizar , osea. Y no Lee mis datos ,no entiendo, el BBVA es más práctico ,deberían actualizar su forma. No merecen 5 estrellas ,no dan soluciones , solo problemas.",authenticity,BCP
6984,"Les pondria cero pro lamentablemente no te deja, su aplicativo es una sonsera que no sirve desde que realizaron la actualizacion y las transferencias inmediatas demoran 1 dia, paran teniendo problemas en su Sistema del banco y Siempre sale existe un error y tengo que estar desinstalando e instalando nuevemente el aplicativo. Es una perdida de tiempo y por web piden confirmar codigo token pero el mio es digital , Pesima actualizacion de app",integrity,BCP
6985,"La peor aplicación del PlayStore, los recomiendo desactivar todos los permisos de la app en sus celulares ya que la aplicación sigue activa siempre en segundo plano, calienta el celular y gasta un montón de batería. Estará ropando información? Ubicación? No lo sé pero está muy activa en segundo plano y eso no es normal. La tengo únicamente porque tengo que, pero el día que puedo desinstalarla se hará con mucho gusto!",resistance,BCP
6994,"¡Me borraron todos los favoritos registrados para hacer mis transacciones! Pensé que era problema de mi celular pero no, en mis otras cuentas e incluso cuentas de familiares se les borraron las cuentas registradas como favoritos para las transacciones, ¡Necesito una solución para recuperar todos esos contactos!",accountability,BCP
6995,"En la última actualización desactivo el token para nuevas transferencia , intento ingresar y me invita a visitar viabcp, logro ingresar y surge un error en mis favoritos a transferir. No jds! Se supone q deberías hacer las cosas más fáciles !",authenticity,BCP
6996,"Funciona bien, pero falta mucho para ser el mejor. Primero se debería ver a detalle cada movimiento, ver el titular de la cuenta a quien transferiste y hora exacta suficiente. Lo otro es poder ver todos tus movimientos por fecha.",accountability,BCP
6998,"Una tonteria la nueva actualizacion, al actualizarlo, pierdes en token y tienes que hacer la misma tontera de ir al banco y sacar token una completa tonteria y lenta al momento de entrar a la ap, donde da videos q aparte de molestar hacen demorar mas, muy ineficiente",authenticity,BCP
7000,"La aplicación al hacer consulta me saca y otra es que me parece absurdo que con tanta Tecnologia el usuario tenga que pedir un token para luego ir al banco a activarlo, debería ser online, manejarlo por clave coordenadas o mensaje de texto porque así uno no está atado a cargar el mismo cel ya que si cambio de equipo tendría que ir Nuevamente al banco a activar el token, es una idiotez.. sinceramente me molesta esto",authenticity,BCP
7001,No responden a los canales de atención desde el día de ayer está fallando la app no puedo estar corriendo a cada rato a la agencia para activar mi token digital y que después me salga bloqueado desinstalar e instalar nuevamente y hacer el mismo proceso es una perdida de tiempo cuando necesitamos hacer transferencias urgentes,authenticity,BCP
7003,"Pesimo, la app se me cerró luego de realizar una transferencia y no logré tomar captura de la transacción. Tampoco me llega al correo la notificación pero si me debitaron el dinero. Me encuentro en el extranjero y no puedo ir al banco Qué les cuesta colocar la referencia de la transacción en el resumen de movimientos",non_repudiation,BCP
7006,"Pésima la aplicación tiene varias fallas cada vez que quiero realizar una operación no entra a la app, me sale fallo en token ,o configure la hora, otras veces ni abre Horrible se suponía que la app era para facilitar ciertos asuntos pero es todo lo contrario",authenticity,BCP
7007,Con la nueva versión fallan las transacciones a cada rato. Tengo que estar solicitando mis transacciones. Ya me da miedo usar esto y ahora he vuelto al BCP web a través de mi laptop. Mejor regresen a la versión anterior que funcionaba muy bien.,integrity,BCP
7010,"No se que esta pasando últimamente no me permite ingresar a la app carga y carga y despues me sale error, elimine la app y la volvi a instalar, me piden validar mis datos y pido que me envien el código a mi correo que aparece ahi... para ingresar mi tarjeta nuevamente y sale error he intentado toda la tarde por favor solucionen el problema que necesitamos pagar y hacer transferencias",authenticity,BCP
7012,"Desde hace dos días no puedo ingresar a la app, o mejor dicho, cuando abro la app mi pantalla se queda negra y no sale nada más. Necesito hacer pagos y no puedo porque tengo que activar el token digital para hacerlo y la única forma es a través de la app. Por favor solucionen esto.",authenticity,BCP
7013,"Buenas tardes el dia 3 de enero del 2023 fui a recoger por primera vez mi tarjeta de debito y a la vez hacer deposito a la misma. Sin embargo al revisar la cuanta por la web, me doy con la sorpresa de que no tengo ningun saldo cuando deberia de estar con una cantidad de aprox 1500 soles. Bueno... Esta experiencia me ayuda a nunca mas poner plata en estas entidades.",integrity,BCP
7016,"La nueva actualización es pésima, sale errores varias veces al día, ingresas una vez y cunado quieres volver a ingresar te indica problema ingrese a viabcp, donde te piden el token digital que la app no te puede brindar porque tiene problemas, ya es mas de un mes con este problema y no lo solucionan.",authenticity,BCP
7019,"Desde que cambiaron la performance de la app no puedo usarla como se debe. Debo instalar y registrar mis datos para ver mi cuenta, cuando deseo nuevamente usar la app me sale la opción de seleccionar dni y cuando voy a escribir el número, le app se cierra. Viéndome obligada a instalar y desinstalar toda vez que deseo usarlo. Lo peor es que el código lo envían por e-mail y demora, no da chance de seleccionar SMS para que sea más fácil. Quisiera poder regresar a la versión antigua. Me iba re bien",authenticity,BCP
7020,No sé por qué se les ocurrió actualizar al app si funcionaba bien. Se borró mi token digital pero según la misma aplicación sigue vinculado a mi celular pero no puedo hacer ninguna operación por qué me pide dicha autentificación. Es horrible tener estos inconvenientes con una empresa tan grande y es una pena la calidad de servicio que ofrecen teniendo en cuenta que lucran con las altas cuotas de sus afiliados. Una pena.,authenticity,BCP
7023,"Actualizaron la aplicación y no sirve para android 8, no avisaron y ahora no puedo hacer transacciones y tampoco me sirve el toquen digital. Acaso el BCP considera que todos los clientes tienen dinero suficiente para actualizar cada año sus celulares. Muy triste esto por parte del BCP",authenticity,BCP
7024,"Hace 2 días me salió un aviso para actualizar la aap, lo hice y luego al abrir se bloqueo. Salió un aviso que posiblemente había sido manipulado, lo cual no es porque yo misma lo hice. Ahora resulta que tengo que resetear mi contraseña y sino lo acepta no podré usar el app en este celular. INCREIBLE. 😡",authenticity,BCP
7026,esta nueva actualización no me permite ingresar a mi cuenta a quien se le ocurre realizar una actualización en plena pandemia y cuarentena y poner dificultades para ingresar a nuestras cuentas pidiéndonos una código de confirmación que nunca llega a tu correo o llega cuando tu tiempo a expirado esta aplicación le utilizaba para realizar todos mis pagos ahora no puedo e tenido que transferir mi dinero a otro banco para realizar mis pagos por su aplicación,authenticity,BCP
7033,"Esta aplicación todo el tiempo tiene errores así como sus transacciones, trabajo haciendo cobros con tarjeta y el que falla es el bcp, cobramos 1 vez, hay veces que le sale que le cobraron doble en la aplicación del cliente es un dolor de cabeza y trae demoras.",integrity,BCP
7035,"El mismo problema q todos ... mi app dejo de funcionar, al abrir sale el logo del BCP y luego se cierra, ya reinstale 10 veces y no funciona, como tengo token digital tampoco puedo usar la web pq me pide el token ... en resumen un funciona la banca digital, tendré q ir a la agencia para las transacciones, tuve q migrar todos mis pagos al Scotiabank.",authenticity,BCP
7037,Actualize y ahora no quiere llegarme el código de validación para poder ingresar ... No sé si está saturado o está malo está nueva actualización ..espero mejore ... La anterior estaba mucho mejor ... Desde ayer está que no quiere entrar y no es solo en mi celular es en varios por qué en los de mis amigos tampoco quiere ... Esta raro ...,authenticity,BCP
7042,"Peor que peor, no sirve, el tiempo de respuesta es leeeeento, al tratar de registrar la tarjeta no envía el código a tiempo y vence la sesión, y sino al registrar la clave telefónica da error, un fracaso está actualización, antes trabajaba mejor, trabajen en cambiarla, para que hacen un app y uno tiene que ir a cada rato al banco para solucionar?ik",authenticity,BCP
7043,"He instalado, y desinstalado la aplicación varias veces y no puedo usarla, la anterior aplicación era mejor, lo peor que ni me contesta en el banco Al final de mucho intentar pude poner mi numero de tarjeta y el DNi, ahora ingreso mi clave mi sale error ""ME-0428 vuelva intentarlo"" la verdad que si pudiera darle menos cero se los daria, busquen una solución rápida",authenticity,BCP
7046,"Sinceramente cada día va de mal a peor,no te permite hacer transferencia ,todo el tiempo para actualizando ,ya nada es seguro, cualquier rato se adueñan de tu plata ,ya nada es seguro al actualizar cada corto tiempo ,el sistema mismo pueda aver vaceo de cuentas ya nada es seguro ,espero por lo menos responden ala incomodidad de cada usuario",confidentiality,BCP
7049,"Pésima actualización, dejo de ser práctica porque ya no se ven todos tus estados de cuenta desde el inicio. Además no permite ponerle nombre a las cuentas que uno maneja y sale error cuando intentas eliminar una cuenta de los favoritos",accountability,BCP
7055,Le doy 1 estrella por que siendo un banco muy grande no pueden implementar mejoras en la banca movil como lo ase el BBVA continental que tiene acceso son huella o reconocimiento facial y no necesariamente poner la clave para ingresar otra cosa esq te cobran por todo asta aser una transferencia imterbancaria cuando otros bancos no cobran tanto y siendo mi propia cuenta osea es ineficiente tanto en yape y su banca movil,authenticity,BCP
7057,Recargue el celular de alguien y me salia error y intente 3 veces y me salia error al final me salen descontando 3 veces las recargas osea falla su apk deberían mejorar así tmb me salia error para hacer una transferencia y esto no puede ser posible que tal si transfiero doble a una persona que derepente es por una compra pasajera se quedaría con mi dinero arreglen eso por favor sino voy a tener que trabajar con otro banco que sea más confiable 🤬😡😡😡,integrity,BCP
7058,"La app no funciona correctamente se abre y cierra Y para rematar cuando deseo realizar alguna transferencia me piden token físico cuando nunca lo he solicitado y tampoco me lo han ofrecido Cada la aplicación es una porquería no sirve y cuando vas a Asus instalaciones no son capaces de hacer nada, porque no saben No te dan solución más pierdes tu tiempo",authenticity,BCP
7060,"Alguien puede apoyarme pf, me indicaron q con la actualizacion de 2 de noviembre se solucionaria el problema pero aun persiste, pongo mi tarjeta, clave, codigo de validacion y me salta ¡ocurrió un problema! Ya llevo casi 2 semanas sin poder entrar a la aplic",authenticity,BCP
7062,"Ya no puedo transferir con el lector de huella de mi celular!!!! Arreglen eso!!! Me sale que no está configurado pero si lo está, he vuelto a instalar la app y ahora ni si quiera me sale la opción de huella al intentar hacer una transferencia!!! Arréglenlo por favor!!!!",authenticity,BCP
7066,"Una tontería ir al banco a solicitar una clave token para transferencias sabiendo que estamos en plena pandemia. Además, para descargar la app en otro celular y registrarte te piden el código de validación que tarda casi una hora en llegar, luego cuando intentas ingresar el bendito código resulta que ya expiró y se debe solicitar otro. ¡Pésimo!",authenticity,BCP
7069,"Por qué siempre que actualizan una nueva versión lo hacen tan mal??, deberían pagarle o contratar otros desarrolladores con el dinero que se manejan. Primero interbank y ahora bcp... no me deja entrar con la nueva actualización, me dice error de clave en cada intento...",authenticity,BCP
7070,"Han hecho una nueva actualizaciones el día de ayer 29 de mayo y te to problemas para ingresar,dice clave incorrecta a cada momento y cuando entro desde mi PC si puedo entrar, por la aplicación también entre con la nueva actualización ,pero hay muchas fallas",authenticity,BCP
7071,"Es la peor porqueria de app, lenta en un galaxy s22 ultra? La app pareciera que hace una búsqueda de todo el teléfono, hace que se recaliente. Lo que no comprendo es porque tiene que asociarla con otra cuenta que poseo. Es la peor experiencia, tengan cuidado con esta app.",resistance,BCP
7072,"La primera vez que inicio sesión funciona, pero cuando cierro sesión y luego quiero volver a entrar me dice que dígito mal mi clave, no es la primera vez que me pasa, pensé que lo habían solucionado, espero por favor puedan ayudarme ya que me es muy útil tener esta aplicación de bcp.",authenticity,BCP
7074,No sirve para nada Malas no se puede actualizar Y no se porque si no sirve para 🤷 nada De mal en peor No se porque a que le llamn actualizar si ni siquiera lo hace van de mal en peor BCP QUE LASTIMA Hay mejores appstore Ni puedo hacer transferencia Alguna me han hecho retrasar y retroceder lastima de banco 🤔 quería mi token digital y tampoco puedo hacerlo yo no se que están avanzando o entorpeciendo a los clientes y encima quieren que les pongan estrellas 🌟 !,authenticity,BCP
7075,Su actualización es una porquería perdida de tiempo casi 30 min llenando sus espacios y media hora más para el código de validación y cuando lo pongo ya expiró en serio se esmeran en hacer tener cólera a 1 o es algo que les sale así no más! Pésimo pésimo servicio,authenticity,BCP
7079,"Antes estaba buena la aplicación , pero con la última actualización malogrsron todo totalmente Antes cuando uno hacia una transferencia el token aparecía automáticamente sin necesidad de escribir , ahora es al contrario y para buscar el token tienes que salir de la aplicación y poner en token y recien sabes cual es Pésimo enserio , MALOGRARON TODO EL APPS",authenticity,BCP
7080,"Intento abrir mi cuenta bcp por internet y me pide configurar mis preguntas de seguridad, una vez hecho me pide mi clave de Internet y cuando lo hago sale que hubo un error en el token. Quiero abrir mi cuenta bcp por internet en vez de perder mi tiempo configurando preguntas irrelevantes de seguridad que no pedí. Además, no puedo instalar la app desde mi Samsung J2 Prime, solo desde el Huawei 2017 cuando antes podía instalar la app desde ambos dispositivos móviles. Pésima actualización de la app",authenticity,BCP
7084,"Se cuelga a casa rato. Lo peor que no tiene la posibilidad de colocar el número de tarjeta uno mismo. En la anterior versión te daban la opción de recordar el número de la tarjeta o colocarla cada vez que ingresabas a la aplicación. Como método se seguridad muchos aprendimos nuestro número de tarjeta y la colocábamos al ingresar. En esta ya no puedes hacerlo y solo debes ingresar la clave Internet. Además, el toquen digital está muy expuesto... deberían permitir una clave para accesar a ella.",authenticity,BCP
7086,"Hola sres del bcp hoy 16/02/2021,entre a la aplicación para realizar un transferencia y al entrar favoritos me di con la sorpresa que no había ni una grabada,luego transferí a un a CTA y la grabé como favoritos y al rato vuelvo a entrar y no estaba necesito una explicación sobre este caso.",accountability,BCP
7087,"Me parecía un buena app, pero con la última actualización, a pesar de que se puede escribir en la casilla de comentarios antes de realizar la transferencia, estos no aparecen cuando se descarga el voucher respectivo. Una lástima.",accountability,BCP
7088,"Esta app la verdad no sirve para nada, no se puede hacer la activación del token con el reconocimiento facial sale ""colocate en un lugar con iluminación y no te cubras la cara"" me he puesto hasta debajo de un foco para ver si así funciona y nada. Y no me digan que lo reporte al FB o que sé yo porque nisiquiera por WhatsApp ni por llamada te ayudan. Pésimo servicio la verdad",authenticity,BCP
7090,"Mal, hoy me dispuse a entrar a la aplicación por banca movil y me sale que mi tarjeta esta bloqueada, usé la misma clave de siempre pero sale ese error cuando todo a estado normal, me piden que llame y cuando llamo no entra la llamada, deja mucho que desear el servicio. Antes de dejar este comentario he visto que otros usuarios presentan el mismo inconveniente por lo que no soy el único al que le pase de este modo.",authenticity,BCP
7093,"Nose porque no seleccionan mejor a su personal encargado de las actualizaciones, es una vergüenza leer todos los comentarios solo quejándose de la nueva actualización. En lo personal no me deja ingresar, me dice que la tarjeta no tiene clave virtual y para colmo la app se abre inesperadamente en muchas ocaciones.",authenticity,BCP
7095,"Antes cuando se realizaba pagos o tranferencia por la app,se ponía algún motivo en la descripción y aparecía en la constancia instantánea y en el correo de información, dejaba llevar un buen control ,es necesario que vuelva aparecer A veces se necesita consultar motivos del pago porque concepto 🤷 Pésimo que lo quiten ya ni en los correos aparece",accountability,BCP
7098,"Carajos no puedo entrar a mi tarjeta, primero por que al momento de recibir el codigo, este tarda como 10 minutos en llegar al correo y en la app se cierra sesion, es un bucle hasta ahora no puedo acceder a la banca por la app, arreglen eso por favor es muy molesto eso",authenticity,BCP
7101,"Ya va más de un mes que no arreglan el problema del token digital, esto es inadmisible ya que la función de esta app es poder hacer nuestras transacciones más rápido. Por favor arreglar esto lo antes posible ya que instale la última actualización y el problema sigue.",authenticity,BCP
7102,"Me gustaba la aplicación pero la nueva actualización no me da confianza.. No me gusta que quede guardado el número de mi tarjeta ahí, yo no tenia problema en ponerla cada que iba a iniciar.. Ahora me da inseguridad. Por favor poner la opción de no recordar y esto que no afecte el hecho de tener el Token",confidentiality,BCP
7103,"Malisima la actualización le pongo una estrella porque no se puede calificar con cero, cada 1 de 10 puedo hacer las transacciones luego me dicen que use token físico o que actualice la fecha cuando la fecha está bien espero que den con una buena solución pronto",authenticity,BCP
7104,"Intento loguearme , pero cuando llego a la opción de escoger el método de verificación no me aparece nada , ni seleccionar sms ni llamada y si quiero avanzar no me lo permite , supuestamente la última versión es la mejor, pero no es así realmente.",authenticity,BCP
7105,"La aplicación consume toda la batería del Galaxy S23! No la abro nunca y aún así consume en segundo plano un montón (en una noche estuvo activada en segundo plano por 5h, en plena madrugada). Dejaría adjunto algunas capturas pero no me deja. Ya borré el app, no puedo más.",resistance,BCP
7107,"En su próxima actualización deben incluir el escaneo de huella dactilar para así facilitar mas rápido su interacción al entrar la app, en toda la perspectiva como los menus y otros accesos directos, ddtoy absolutamente conforme con todo sus estructuras de la app BCP.",authenticity,BCP
7114,No le doy ninguna estrella porque es pésima aplicacion primera vez que esto pasa en una aplicación no puede abrirse porque supuestamente hay muchos dispositivos afilidos y el equipo solo lo resetiee y es el mismo equipo mismo numero y todo que programador tan malo. Si esto pasa con nuestro Estados de cuentas sería el colmo. Ojo con esto que no es juego es nuestro dinero que ponen en juego con estos errores tan pesimos,authenticity,BCP
7119,"Porfavor mejoren este app, no puedo hacer pagos. Cada vez que quiero hacer un pago sale un anuncio que dice fallo la sincronización, configure la fecha y hora en modo automático cuando ya está en modo automático. Es constante este problema. Porfavor solucionen este problema",authenticity,BCP
7123,"Muy mala app, falla constantemente. Hoy quize pagar mi teléfono por el app y no pude porque me pedía token físico y hasta donde yo se ahora es virtual y automático generado por el propio sistema de la app. Así que no pude pagar y me tuve que quedar sin teléfono por confiar en uns app que s todas luces no sirve",authenticity,BCP
7129,"Quiero hacer transferencias y la aplicación ni abre, solo al colocar la contraseña sale ""hubo un error inténtelo de nuevo"" y en verdad me urge que solucionen y vuelvan a actualizar el App, ya que está última ""actualización, fué desactualizar todo. 👎🏻",authenticity,BCP
7133,Pesimo. La actualizacion ha malogrado la funcionabilidad. Ya no es practico. No tiene logica cambiar interfase o agregar dibujos y sacrificar lo practico que era. Encima se cuelga ya no ingresa o te realiza doble operaciones. Pesimo todo,integrity,BCP
7138,"La actualizacion es pésima. Ahora cada vez que quiero entrar a la aplicacion tengo que reinstalar porque me indica que mi tarjeta esta bloqueada. Y cuando entro y me pide verificación de datos, el mensaje que envia el codigo de verificación nunca llega. Una porquería esta actualización",authenticity,BCP
7139,"En estos tiempos en los que todo se maneja vía online que ustedes hagan esto es con ánimos de perder clientes. ¿Será que pueden volver a la antigua versión que si funcionaba? Para que llegue el código de verificación son unos 40 min y si te llega, una vez que válidas y cierras la app hasta ahí funciono. Porque intentas nuevamente y se cierra. Chévere que se quieran actualizar, pero a que costo?",authenticity,BCP
7140,"Pésima. Para poder ingresar me dice que enviará un código a mi correo pero nunca llega, he tratado de todo, desinstalar y volver a instalar y nada. Una pérdida total de tiempo, un banco tan grande debería contratar a los mejores, con todo lo que nos cobran. Mejor es Scotiabank. Les daría cero estrellas pero no es posible.",authenticity,BCP
7142,"No entiendo por qué han actualizado y creado el aplicativo de BBVA más complicado, antes podía ingresar con mi huella , ahora me pide que ingrese con mi contraseña, no entiendo por qué hacen eso , que fastidioso 🤦🏽‍♀️😭😫😩😩",authenticity,BBVA
7143,"Una desgracia, el app no abre, intente todo, desinstale y el lector no reconoce mi tarjeta para activar el token, y no esta disponible las otras opciones para activarlo, inmovilizada con mi cuenta, pésimo servicio.",authenticity,BBVA
